region,plant_type,load_segment,Value
Northeast,wnd_Ndeep_7,sprfl_night,0.492219415
Northeast,wnd_Ndeep_7,wntr_day,0.406100929
Northeast,wnd_Ndeep_7,wntr_mrnevn,0.453047496
Northeast,wnd_Ndeep_7,wntr_night,0.492219415
Northeast,wnd_Ndeep_7,peak,0.293680781
Midwest,col_X1,sum_day,0.813093311
Midwest,col_X1,sum_mrnevn,0.813093311
Midwest,col_X1,sum_night,0.813093311
Midwest,col_X1,sprfl_day,0.754311276
Midwest,col_X1,sprfl_mrnevn,0.754311276
Midwest,col_X1,sprfl_night,0.754311276
Midwest,col_X1,wntr_day,0.754311276
Midwest,col_X1,wntr_mrnevn,0.754311276
Midwest,col_X1,wntr_night,0.754311276
Midwest,col_X1,peak,0.813093311
Midwest,col_X2,sum_day,0.766985511
Midwest,col_X2,sum_mrnevn,0.766985511
Midwest,col_X2,sum_night,0.766985511
Midwest,col_X2,sprfl_day,0.71190535
Midwest,col_X2,sprfl_mrnevn,0.71190535
Midwest,col_X2,sprfl_night,0.71190535
Midwest,col_X2,wntr_day,0.71190535
Midwest,col_X2,wntr_mrnevn,0.71190535
Midwest,col_X2,wntr_night,0.71190535
Midwest,col_X2,peak,0.766985511
Midwest,col_X3,sum_day,0.743904445
Midwest,col_X3,sum_mrnevn,0.743904445
Midwest,col_X3,sum_night,0.743904445
Midwest,col_X3,sprfl_day,0.693931563
Midwest,col_X3,sprfl_mrnevn,0.693931563
Midwest,col_X3,sprfl_night,0.693931563
Midwest,col_X3,wntr_day,0.693931563
Midwest,col_X3,wntr_mrnevn,0.693931563
Midwest,col_X3,wntr_night,0.693931563
Midwest,col_X3,peak,0.743904445
Midwest,ngcc_X1,sum_day,0.88
Midwest,ngcc_X1,sum_mrnevn,0.88
Midwest,ngcc_X1,sum_night,0.88
Midwest,ngcc_X1,sprfl_day,0.822
Midwest,ngcc_X1,sprfl_mrnevn,0.822
Midwest,ngcc_X1,sprfl_night,0.822
Midwest,ngcc_X1,wntr_day,0.822
Midwest,ngcc_X1,wntr_mrnevn,0.822
Midwest,ngcc_X1,wntr_night,0.822
Midwest,ngcc_X1,peak,0.88
Midwest,ngcc_X2,sum_day,0.88
Midwest,ngcc_X2,sum_mrnevn,0.88
Midwest,ngcc_X2,sum_night,0.88
Midwest,ngcc_X2,sprfl_day,0.822
Midwest,ngcc_X2,sprfl_mrnevn,0.822
Midwest,ngcc_X2,sprfl_night,0.822
Midwest,ngcc_X2,wntr_day,0.822
Midwest,ngcc_X2,wntr_mrnevn,0.822
Midwest,ngcc_X2,wntr_night,0.822
Midwest,ngcc_X2,peak,0.88
Midwest,ngcc_X3,sum_day,0.88
Midwest,ngcc_X3,sum_mrnevn,0.88
Midwest,ngcc_X3,sum_night,0.88
Midwest,ngcc_X3,sprfl_day,0.822
Midwest,ngcc_X3,sprfl_mrnevn,0.822
Midwest,ngcc_X3,sprfl_night,0.822
Midwest,ngcc_X3,wntr_day,0.822
Midwest,ngcc_X3,wntr_mrnevn,0.822
Midwest,ngcc_X3,wntr_night,0.822
Midwest,ngcc_X3,peak,0.88
Midwest,ngtb_X1,sum_day,0.915147674
Midwest,ngtb_X1,sum_mrnevn,0.915147674
Midwest,ngtb_X1,sum_night,0.915147674
Midwest,ngtb_X1,sprfl_day,0.893903501
Midwest,ngtb_X1,sprfl_mrnevn,0.893903501
Midwest,ngtb_X1,sprfl_night,0.893903501
Midwest,ngtb_X1,wntr_day,0.893903501
Midwest,ngtb_X1,wntr_mrnevn,0.893903501
Midwest,ngtb_X1,wntr_night,0.893903501
Midwest,ngtb_X1,peak,0.915147674
Midwest,ngtb_X2,sum_day,0.918813584
Midwest,ngtb_X2,sum_mrnevn,0.918813584
Midwest,ngtb_X2,sum_night,0.918813584
Midwest,ngtb_X2,sprfl_day,0.895885565
Midwest,ngtb_X2,sprfl_mrnevn,0.895885565
Midwest,ngtb_X2,sprfl_night,0.895885565
Midwest,ngtb_X2,wntr_day,0.895885565
Midwest,ngtb_X2,wntr_mrnevn,0.895885565
Midwest,ngtb_X2,wntr_night,0.895885565
Midwest,ngtb_X2,peak,0.918813584
Midwest,ngtb_X3,sum_day,0.908
Midwest,ngtb_X3,sum_mrnevn,0.908
Midwest,ngtb_X3,sum_night,0.908
Midwest,ngtb_X3,sprfl_day,0.892
Midwest,ngtb_X3,sprfl_mrnevn,0.892
Midwest,ngtb_X3,sprfl_night,0.892
Midwest,ngtb_X3,wntr_day,0.892
Midwest,ngtb_X3,wntr_mrnevn,0.892
Midwest,ngtb_X3,wntr_night,0.892
Midwest,ngtb_X3,peak,0.908
Midwest,stog_X1,sum_day,0.89055
Midwest,stog_X1,sum_mrnevn,0.89055
Midwest,stog_X1,sum_night,0.89055
Midwest,stog_X1,sprfl_day,0.82955
Midwest,stog_X1,sprfl_mrnevn,0.82955
Midwest,stog_X1,sprfl_night,0.82955
Midwest,stog_X1,wntr_day,0.82955
Midwest,stog_X1,wntr_mrnevn,0.82955
Midwest,stog_X1,wntr_night,0.82955
Midwest,stog_X1,peak,0.89055
Midwest,stog_X2,sum_day,0.868197535
Midwest,stog_X2,sum_mrnevn,0.868197535
Midwest,stog_X2,sum_night,0.868197535
Midwest,stog_X2,sprfl_day,0.790604938
Midwest,stog_X2,sprfl_mrnevn,0.790604938
Midwest,stog_X2,sprfl_night,0.790604938
Midwest,stog_X2,wntr_day,0.790604938
Midwest,stog_X2,wntr_mrnevn,0.790604938
Midwest,stog_X2,wntr_night,0.790604938
Midwest,stog_X2,peak,0.868197535
Midwest,stog_X3,sum_day,0.914799466
Midwest,stog_X3,sum_mrnevn,0.914799466
Midwest,stog_X3,sum_night,0.914799466
Midwest,stog_X3,sprfl_day,0.8744217
Midwest,stog_X3,sprfl_mrnevn,0.8744217
Midwest,stog_X3,sprfl_night,0.8744217
Midwest,stog_X3,wntr_day,0.8744217
Midwest,stog_X3,wntr_mrnevn,0.8744217
Midwest,stog_X3,wntr_night,0.8744217
Midwest,stog_X3,peak,0.914799466
Midwest,nuc_X,sum_day,0.944463426
Midwest,nuc_X,sum_mrnevn,0.944463426
Midwest,nuc_X,sum_night,0.944463426
Midwest,nuc_X,sprfl_day,0.879059078
Midwest,nuc_X,sprfl_mrnevn,0.879059078
Midwest,nuc_X,sprfl_night,0.879059078
Midwest,nuc_X,wntr_day,0.879059078
Midwest,nuc_X,wntr_mrnevn,0.879059078
Midwest,nuc_X,wntr_night,0.879059078
Midwest,nuc_X,peak,0.944463426
Midwest,hyd_X,sum_day,0.455831412
Midwest,hyd_X,sum_mrnevn,0.455831412
Midwest,hyd_X,sum_night,0.455831412
Midwest,hyd_X,sprfl_day,0.367907835
Midwest,hyd_X,sprfl_mrnevn,0.367907835
Midwest,hyd_X,sprfl_night,0.367907835
Midwest,hyd_X,wntr_day,0.367907835
Midwest,hyd_X,wntr_mrnevn,0.367907835
Midwest,hyd_X,wntr_night,0.367907835
Midwest,hyd_X,peak,0.455831412
Midwest,bio_X,sum_day,0.83
Midwest,bio_X,sum_mrnevn,0.83
Midwest,bio_X,sum_night,0.83
Midwest,bio_X,sprfl_day,0.83
Midwest,bio_X,sprfl_mrnevn,0.83
Midwest,bio_X,sprfl_night,0.83
Midwest,bio_X,wntr_day,0.83
Midwest,bio_X,wntr_mrnevn,0.83
Midwest,bio_X,wntr_night,0.83
Midwest,bio_X,peak,0.83
Midwest,lfg_X,sum_day,0.9
Midwest,lfg_X,sum_mrnevn,0.9
Midwest,lfg_X,sum_night,0.9
Midwest,lfg_X,sprfl_day,0.9
Midwest,lfg_X,sprfl_mrnevn,0.9
Midwest,lfg_X,sprfl_night,0.9
Midwest,lfg_X,wntr_day,0.9
Midwest,lfg_X,wntr_mrnevn,0.9
Midwest,lfg_X,wntr_night,0.9
Midwest,lfg_X,peak,0.9
Midwest,msw_X,sum_day,0.9
Midwest,msw_X,sum_mrnevn,0.9
Midwest,msw_X,sum_night,0.9
Midwest,msw_X,sprfl_day,0.9
Midwest,msw_X,sprfl_mrnevn,0.9
Midwest,msw_X,sprfl_night,0.9
Midwest,msw_X,wntr_day,0.9
Midwest,msw_X,wntr_mrnevn,0.9
Midwest,msw_X,wntr_night,0.9
Midwest,msw_X,peak,0.9
Midwest,wnd_X,sum_day,0.303463665
Midwest,wnd_X,sum_mrnevn,0.351397322
Midwest,wnd_X,sum_night,0.380275794
Midwest,wnd_X,sprfl_day,0.351397322
Midwest,wnd_X,sprfl_mrnevn,0.39960555
Midwest,wnd_X,sprfl_night,0.438079201
Midwest,wnd_X,wntr_day,0.351397322
Midwest,wnd_X,wntr_mrnevn,0.39960555
Midwest,wnd_X,wntr_night,0.438079201
Midwest,wnd_X,peak,0.303463665
Midwest,oth_X,sum_day,0.9
Midwest,oth_X,sum_mrnevn,0.9
Midwest,oth_X,sum_night,0.9
Midwest,oth_X,sprfl_day,0.9
Midwest,oth_X,sprfl_mrnevn,0.9
Midwest,oth_X,sprfl_night,0.9
Midwest,oth_X,wntr_day,0.9
Midwest,oth_X,wntr_mrnevn,0.9
Midwest,oth_X,wntr_night,0.9
Midwest,oth_X,peak,0.9
Midwest,ps_X,sum_day,0.927
Midwest,ps_X,sum_mrnevn,0.927
Midwest,ps_X,sum_night,0.927
Midwest,ps_X,sprfl_day,0.875
Midwest,ps_X,sprfl_mrnevn,0.875
Midwest,ps_X,sprfl_night,0.875
Midwest,ps_X,wntr_day,0.875
Midwest,ps_X,wntr_mrnevn,0.875
Midwest,ps_X,wntr_night,0.875
Midwest,ps_X,peak,0.927
Midwest,col_N,sum_day,0.85
Midwest,col_N,sum_mrnevn,0.85
Midwest,col_N,sum_night,0.85
Midwest,col_N,sprfl_day,0.85
Midwest,col_N,sprfl_mrnevn,0.85
Midwest,col_N,sprfl_night,0.85
Midwest,col_N,wntr_day,0.85
Midwest,col_N,wntr_mrnevn,0.85
Midwest,col_N,wntr_night,0.85
Midwest,col_N,peak,0.85
Midwest,col_Nccs,sum_day,0.85
Midwest,col_Nccs,sum_mrnevn,0.85
Midwest,col_Nccs,sum_night,0.85
Midwest,col_Nccs,sprfl_day,0.85
Midwest,col_Nccs,sprfl_mrnevn,0.85
Midwest,col_Nccs,sprfl_night,0.85
Midwest,col_Nccs,wntr_day,0.85
Midwest,col_Nccs,wntr_mrnevn,0.85
Midwest,col_Nccs,wntr_night,0.85
Midwest,col_Nccs,peak,0.85
Midwest,ngcc_N,sum_day,0.87
Midwest,ngcc_N,sum_mrnevn,0.87
Midwest,ngcc_N,sum_night,0.87
Midwest,ngcc_N,sprfl_day,0.87
Midwest,ngcc_N,sprfl_mrnevn,0.87
Midwest,ngcc_N,sprfl_night,0.87
Midwest,ngcc_N,wntr_day,0.87
Midwest,ngcc_N,wntr_mrnevn,0.87
Midwest,ngcc_N,wntr_night,0.87
Midwest,ngcc_N,peak,0.87
Midwest,ngcc_Nccs,sum_day,0.87
Midwest,ngcc_Nccs,sum_mrnevn,0.87
Midwest,ngcc_Nccs,sum_night,0.87
Midwest,ngcc_Nccs,sprfl_day,0.87
Midwest,ngcc_Nccs,sprfl_mrnevn,0.87
Midwest,ngcc_Nccs,sprfl_night,0.87
Midwest,ngcc_Nccs,wntr_day,0.87
Midwest,ngcc_Nccs,wntr_mrnevn,0.87
Midwest,ngcc_Nccs,wntr_night,0.87
Midwest,ngcc_Nccs,peak,0.87
Midwest,ngtb_N,sum_day,0.92
Midwest,ngtb_N,sum_mrnevn,0.92
Midwest,ngtb_N,sum_night,0.92
Midwest,ngtb_N,sprfl_day,0.92
Midwest,ngtb_N,sprfl_mrnevn,0.92
Midwest,ngtb_N,sprfl_night,0.92
Midwest,ngtb_N,wntr_day,0.92
Midwest,ngtb_N,wntr_mrnevn,0.92
Midwest,ngtb_N,wntr_night,0.92
Midwest,ngtb_N,peak,0.92
Midwest,nuc_N,sum_day,0.9
Midwest,nuc_N,sum_mrnevn,0.9
Midwest,nuc_N,sum_night,0.9
Midwest,nuc_N,sprfl_day,0.9
Midwest,nuc_N,sprfl_mrnevn,0.9
Midwest,nuc_N,sprfl_night,0.9
Midwest,nuc_N,wntr_day,0.9
Midwest,nuc_N,wntr_mrnevn,0.9
Midwest,nuc_N,wntr_night,0.9
Midwest,nuc_N,peak,0.9
Midwest,bio_N,sum_day,0.83
Midwest,bio_N,sum_mrnevn,0.83
Midwest,bio_N,sum_night,0.83
Midwest,bio_N,sprfl_day,0.83
Midwest,bio_N,sprfl_mrnevn,0.83
Midwest,bio_N,sprfl_night,0.83
Midwest,bio_N,wntr_day,0.83
Midwest,bio_N,wntr_mrnevn,0.83
Midwest,bio_N,wntr_night,0.83
Midwest,bio_N,peak,0.83
Midwest,lfg_N_hi,sum_day,0.9
Midwest,lfg_N_hi,sum_mrnevn,0.9
Midwest,lfg_N_hi,sum_night,0.9
Midwest,lfg_N_hi,sprfl_day,0.9
Midwest,lfg_N_hi,sprfl_mrnevn,0.9
Midwest,lfg_N_hi,sprfl_night,0.9
Midwest,lfg_N_hi,wntr_day,0.9
Midwest,lfg_N_hi,wntr_mrnevn,0.9
Midwest,lfg_N_hi,wntr_night,0.9
Midwest,lfg_N_hi,peak,0.9
Midwest,lfg_N_lo,sum_day,0.9
Midwest,lfg_N_lo,sum_mrnevn,0.9
Midwest,lfg_N_lo,sum_night,0.9
Midwest,lfg_N_lo,sprfl_day,0.9
Midwest,lfg_N_lo,sprfl_mrnevn,0.9
Midwest,lfg_N_lo,sprfl_night,0.9
Midwest,lfg_N_lo,wntr_day,0.9
Midwest,lfg_N_lo,wntr_mrnevn,0.9
Midwest,lfg_N_lo,wntr_night,0.9
Midwest,lfg_N_lo,peak,0.9
Midwest,lfg_N_vl,sum_day,0.9
Midwest,lfg_N_vl,sum_mrnevn,0.9
Midwest,lfg_N_vl,sum_night,0.9
Midwest,lfg_N_vl,sprfl_day,0.9
Midwest,lfg_N_vl,sprfl_mrnevn,0.9
Midwest,lfg_N_vl,sprfl_night,0.9
Midwest,lfg_N_vl,wntr_day,0.9
Midwest,lfg_N_vl,wntr_mrnevn,0.9
Midwest,lfg_N_vl,wntr_night,0.9
Midwest,lfg_N_vl,peak,0.9
Midwest,fc_N,sum_day,0.9
Midwest,fc_N,sum_mrnevn,0.9
Midwest,fc_N,sum_night,0.9
Midwest,fc_N,sprfl_day,0.9
Midwest,fc_N,sprfl_mrnevn,0.9
Midwest,fc_N,sprfl_night,0.9
Midwest,fc_N,wntr_day,0.9
Midwest,fc_N,wntr_mrnevn,0.9
Midwest,fc_N,wntr_night,0.9
Midwest,fc_N,peak,0.9
Midwest,geo_N_1,sum_day,0.87
Midwest,geo_N_1,sum_mrnevn,0.87
Midwest,geo_N_1,sum_night,0.87
Midwest,geo_N_1,sprfl_day,0.87
Midwest,geo_N_1,sprfl_mrnevn,0.87
Midwest,geo_N_1,sprfl_night,0.87
Midwest,geo_N_1,wntr_day,0.87
Midwest,geo_N_1,wntr_mrnevn,0.87
Midwest,geo_N_1,wntr_night,0.87
Midwest,geo_N_1,peak,0.87
Midwest,geo_N_2,sum_day,0.87
Midwest,geo_N_2,sum_mrnevn,0.87
Midwest,geo_N_2,sum_night,0.87
Midwest,geo_N_2,sprfl_day,0.87
Midwest,geo_N_2,sprfl_mrnevn,0.87
Midwest,geo_N_2,sprfl_night,0.87
Midwest,geo_N_2,wntr_day,0.87
Midwest,geo_N_2,wntr_mrnevn,0.87
Midwest,geo_N_2,wntr_night,0.87
Midwest,geo_N_2,peak,0.87
Midwest,geo_N_3,sum_day,0.87
Midwest,geo_N_3,sum_mrnevn,0.87
Midwest,geo_N_3,sum_night,0.87
Midwest,geo_N_3,sprfl_day,0.87
Midwest,geo_N_3,sprfl_mrnevn,0.87
Midwest,geo_N_3,sprfl_night,0.87
Midwest,geo_N_3,wntr_day,0.87
Midwest,geo_N_3,wntr_mrnevn,0.87
Midwest,geo_N_3,wntr_night,0.87
Midwest,geo_N_3,peak,0.87
Midwest,geo_N_4,sum_day,0.87
Midwest,geo_N_4,sum_mrnevn,0.87
Midwest,geo_N_4,sum_night,0.87
Midwest,geo_N_4,sprfl_day,0.87
Midwest,geo_N_4,sprfl_mrnevn,0.87
Midwest,geo_N_4,sprfl_night,0.87
Midwest,geo_N_4,wntr_day,0.87
Midwest,geo_N_4,wntr_mrnevn,0.87
Midwest,geo_N_4,wntr_night,0.87
Midwest,geo_N_4,peak,0.87
Midwest,geo_N_5,sum_day,0.87
Midwest,geo_N_5,sum_mrnevn,0.87
Midwest,geo_N_5,sum_night,0.87
Midwest,geo_N_5,sprfl_day,0.87
Midwest,geo_N_5,sprfl_mrnevn,0.87
Midwest,geo_N_5,sprfl_night,0.87
Midwest,geo_N_5,wntr_day,0.87
Midwest,geo_N_5,wntr_mrnevn,0.87
Midwest,geo_N_5,wntr_night,0.87
Midwest,geo_N_5,peak,0.87
Midwest,geo_N_6,sum_day,0.87
Midwest,geo_N_6,sum_mrnevn,0.87
Midwest,geo_N_6,sum_night,0.87
Midwest,geo_N_6,sprfl_day,0.87
Midwest,geo_N_6,sprfl_mrnevn,0.87
Midwest,geo_N_6,sprfl_night,0.87
Midwest,geo_N_6,wntr_day,0.87
Midwest,geo_N_6,wntr_mrnevn,0.87
Midwest,geo_N_6,wntr_night,0.87
Midwest,geo_N_6,peak,0.87
Midwest,geo_N_7,sum_day,0.87
Midwest,geo_N_7,sum_mrnevn,0.87
Midwest,geo_N_7,sum_night,0.87
Midwest,geo_N_7,sprfl_day,0.87
Midwest,geo_N_7,sprfl_mrnevn,0.87
Midwest,geo_N_7,sprfl_night,0.87
Midwest,geo_N_7,wntr_day,0.87
Midwest,geo_N_7,wntr_mrnevn,0.87
Midwest,geo_N_7,wntr_night,0.87
Midwest,geo_N_7,peak,0.87
Midwest,geo_N_8,sum_day,0.87
Midwest,geo_N_8,sum_mrnevn,0.87
Midwest,geo_N_8,sum_night,0.87
Midwest,geo_N_8,sprfl_day,0.87
Midwest,geo_N_8,sprfl_mrnevn,0.87
Midwest,geo_N_8,sprfl_night,0.87
Midwest,geo_N_8,wntr_day,0.87
Midwest,geo_N_8,wntr_mrnevn,0.87
Midwest,geo_N_8,wntr_night,0.87
Midwest,geo_N_8,peak,0.87
Midwest,geo_N_9,sum_day,0.87
Midwest,geo_N_9,sum_mrnevn,0.87
Midwest,geo_N_9,sum_night,0.87
Midwest,geo_N_9,sprfl_day,0.87
Midwest,geo_N_9,sprfl_mrnevn,0.87
Midwest,geo_N_9,sprfl_night,0.87
Midwest,geo_N_9,wntr_day,0.87
Midwest,geo_N_9,wntr_mrnevn,0.87
Midwest,geo_N_9,wntr_night,0.87
Midwest,geo_N_9,peak,0.87
Midwest,geo_N_10,sum_day,0.87
Midwest,geo_N_10,sum_mrnevn,0.87
Midwest,geo_N_10,sum_night,0.87
Midwest,geo_N_10,sprfl_day,0.87
Midwest,geo_N_10,sprfl_mrnevn,0.87
Midwest,geo_N_10,sprfl_night,0.87
Midwest,geo_N_10,wntr_day,0.87
Midwest,geo_N_10,wntr_mrnevn,0.87
Midwest,geo_N_10,wntr_night,0.87
Midwest,geo_N_10,peak,0.87
Midwest,slrPV_N,sum_day,0.511251669
Midwest,slrPV_N,sum_mrnevn,0.010895527
Midwest,slrPV_N,sprfl_day,0.529496153
Midwest,slrPV_N,sprfl_mrnevn,0.16132858
Midwest,slrPV_N,wntr_day,0.529496153
Midwest,slrPV_N,wntr_mrnevn,0.16132858
Midwest,slrPV_N,peak,0.511251669
Midwest,wnd_Nonsh_3,sum_day,0.339404032
Midwest,wnd_Nonsh_3,sum_mrnevn,0.330401496
Midwest,wnd_Nonsh_3,sum_night,0.332437584
Midwest,wnd_Nonsh_3,sprfl_day,0.210202913
Midwest,wnd_Nonsh_3,sprfl_mrnevn,0.232972178
Midwest,wnd_Nonsh_3,sprfl_night,0.244515617
Midwest,wnd_Nonsh_3,wntr_day,0.210202913
Midwest,wnd_Nonsh_3,wntr_mrnevn,0.232972178
Midwest,wnd_Nonsh_3,wntr_night,0.244515617
Midwest,wnd_Nonsh_3,peak,0.339404032
Midwest,wnd_Nonsh_4,sum_day,0.30180488
Midwest,wnd_Nonsh_4,sum_mrnevn,0.315281271
Midwest,wnd_Nonsh_4,sum_night,0.347299355
Midwest,wnd_Nonsh_4,sprfl_day,0.257625933
Midwest,wnd_Nonsh_4,sprfl_mrnevn,0.2919436
Midwest,wnd_Nonsh_4,sprfl_night,0.318312165
Midwest,wnd_Nonsh_4,wntr_day,0.257625933
Midwest,wnd_Nonsh_4,wntr_mrnevn,0.2919436
Midwest,wnd_Nonsh_4,wntr_night,0.318312165
Midwest,wnd_Nonsh_4,peak,0.30180488
Midwest,wnd_Nonsh_5,sum_day,0.303463665
Midwest,wnd_Nonsh_5,sum_mrnevn,0.351397322
Midwest,wnd_Nonsh_5,sum_night,0.380275794
Midwest,wnd_Nonsh_5,sprfl_day,0.351397322
Midwest,wnd_Nonsh_5,sprfl_mrnevn,0.39960555
Midwest,wnd_Nonsh_5,sprfl_night,0.438079201
Midwest,wnd_Nonsh_5,wntr_day,0.351397322
Midwest,wnd_Nonsh_5,wntr_mrnevn,0.39960555
Midwest,wnd_Nonsh_5,wntr_night,0.438079201
Midwest,wnd_Nonsh_5,peak,0.303463665
Midwest,wnd_Nonsh_6,sum_day,0.41570713
Midwest,wnd_Nonsh_6,sum_mrnevn,0.448660017
Midwest,wnd_Nonsh_6,sum_night,0.491127243
Midwest,wnd_Nonsh_6,sprfl_day,0.351709474
Midwest,wnd_Nonsh_6,sprfl_mrnevn,0.394869275
Midwest,wnd_Nonsh_6,sprfl_night,0.433911985
Midwest,wnd_Nonsh_6,wntr_day,0.351709474
Midwest,wnd_Nonsh_6,wntr_mrnevn,0.394869275
Midwest,wnd_Nonsh_6,wntr_night,0.433911985
Midwest,wnd_Nonsh_6,peak,0.41570713
Midwest,wnd_Nonsh_7,sum_day,0.373914254
Midwest,wnd_Nonsh_7,sum_mrnevn,0.449738828
Midwest,wnd_Nonsh_7,sum_night,0.510278643
Midwest,wnd_Nonsh_7,sprfl_day,0.517047542
Midwest,wnd_Nonsh_7,sprfl_mrnevn,0.576819892
Midwest,wnd_Nonsh_7,sprfl_night,0.626693564
Midwest,wnd_Nonsh_7,wntr_day,0.517047542
Midwest,wnd_Nonsh_7,wntr_mrnevn,0.576819892
Midwest,wnd_Nonsh_7,wntr_night,0.626693564
Midwest,wnd_Nonsh_7,peak,0.373914254
Midwest,wnd_Nshal_3,sum_day,0.331662497
Midwest,wnd_Nshal_3,sum_mrnevn,0.322865301
Midwest,wnd_Nshal_3,sum_night,0.324854947
Midwest,wnd_Nshal_3,sprfl_day,0.205408352
Midwest,wnd_Nshal_3,sprfl_mrnevn,0.227658268
Midwest,wnd_Nshal_3,sprfl_night,0.238938411
Midwest,wnd_Nshal_3,wntr_day,0.205408352
Midwest,wnd_Nshal_3,wntr_mrnevn,0.227658268
Midwest,wnd_Nshal_3,wntr_night,0.238938411
Midwest,wnd_Nshal_3,peak,0.331662497
Midwest,wnd_Nshal_4,sum_day,0.312832874
Midwest,wnd_Nshal_4,sum_mrnevn,0.326801695
Midwest,wnd_Nshal_4,sum_night,0.359989724
Midwest,wnd_Nshal_4,sprfl_day,0.267039621
Midwest,wnd_Nshal_4,sprfl_mrnevn,0.302611262
Midwest,wnd_Nshal_4,sprfl_night,0.329943338
Midwest,wnd_Nshal_4,wntr_day,0.267039621
Midwest,wnd_Nshal_4,wntr_mrnevn,0.302611262
Midwest,wnd_Nshal_4,wntr_night,0.329943338
Midwest,wnd_Nshal_4,peak,0.312832874
Midwest,wnd_Nshal_5,sum_day,0.310063663
Midwest,wnd_Nshal_5,sum_mrnevn,0.359039824
Midwest,wnd_Nshal_5,sum_night,0.38854637
Midwest,wnd_Nshal_5,sprfl_day,0.359039824
Midwest,wnd_Nshal_5,sprfl_mrnevn,0.408296527
Midwest,wnd_Nshal_5,sprfl_night,0.447606937
Midwest,wnd_Nshal_5,wntr_day,0.359039824
Midwest,wnd_Nshal_5,wntr_mrnevn,0.408296527
Midwest,wnd_Nshal_5,wntr_night,0.447606937
Midwest,wnd_Nshal_5,peak,0.310063663
Midwest,wnd_Nshal_6,sum_day,0.475929053
Midwest,wnd_Nshal_6,sum_mrnevn,0.513655701
Midwest,wnd_Nshal_6,sum_night,0.562274993
Midwest,wnd_Nshal_6,sprfl_day,0.402660299
Midwest,wnd_Nshal_6,sprfl_mrnevn,0.452072497
Midwest,wnd_Nshal_6,sprfl_night,0.496771177
Midwest,wnd_Nshal_6,wntr_day,0.402660299
Midwest,wnd_Nshal_6,wntr_mrnevn,0.452072497
Midwest,wnd_Nshal_6,wntr_night,0.496771177
Midwest,wnd_Nshal_6,peak,0.475929053
Midwest,wnd_Nshal_7,sum_day,0.469800691
Midwest,wnd_Nshal_7,sum_mrnevn,0.565069692
Midwest,wnd_Nshal_7,sum_night,0.641134316
Midwest,wnd_Nshal_7,sprfl_day,0.649639029
Midwest,wnd_Nshal_7,sprfl_mrnevn,0.72473938
Midwest,wnd_Nshal_7,sprfl_night,0.787402638
Midwest,wnd_Nshal_7,wntr_day,0.649639029
Midwest,wnd_Nshal_7,wntr_mrnevn,0.72473938
Midwest,wnd_Nshal_7,wntr_night,0.787402638
Midwest,wnd_Nshal_7,peak,0.469800691
Midwest,wnd_Ndeep_3,sum_day,0.36334457
Midwest,wnd_Ndeep_3,sum_mrnevn,0.353707022
Midwest,wnd_Ndeep_3,sum_night,0.355886729
Midwest,wnd_Ndeep_3,sprfl_day,0.225029992
Midwest,wnd_Ndeep_3,sprfl_mrnevn,0.249405333
Midwest,wnd_Ndeep_3,sprfl_night,0.261763012
Midwest,wnd_Ndeep_3,wntr_day,0.225029992
Midwest,wnd_Ndeep_3,wntr_mrnevn,0.249405333
Midwest,wnd_Ndeep_3,wntr_night,0.261763012
Midwest,wnd_Ndeep_3,peak,0.36334457
Midwest,wnd_Ndeep_4,sum_day,0.338932095
Midwest,wnd_Ndeep_4,sum_mrnevn,0.354066316
Midwest,wnd_Ndeep_4,sum_night,0.390023176
Midwest,wnd_Ndeep_4,sprfl_day,0.289318373
Midwest,wnd_Ndeep_4,sprfl_mrnevn,0.327857707
Midwest,wnd_Ndeep_4,sprfl_night,0.357470061
Midwest,wnd_Ndeep_4,wntr_day,0.289318373
Midwest,wnd_Ndeep_4,wntr_mrnevn,0.327857707
Midwest,wnd_Ndeep_4,wntr_night,0.357470061
Midwest,wnd_Ndeep_4,peak,0.338932095
Midwest,wnd_Ndeep_5,sum_day,0.33700009
Midwest,wnd_Ndeep_5,sum_mrnevn,0.390230999
Midwest,wnd_Ndeep_5,sum_night,0.422300892
Midwest,wnd_Ndeep_5,sprfl_day,0.390230999
Midwest,wnd_Ndeep_5,sprfl_mrnevn,0.443766822
Midwest,wnd_Ndeep_5,sprfl_night,0.486492279
Midwest,wnd_Ndeep_5,wntr_day,0.390230999
Midwest,wnd_Ndeep_5,wntr_mrnevn,0.443766822
Midwest,wnd_Ndeep_5,wntr_night,0.486492279
Midwest,wnd_Ndeep_5,peak,0.33700009
Midwest,wnd_Ndeep_6,sum_day,0.474760432
Midwest,wnd_Ndeep_6,sum_mrnevn,0.512394443
Midwest,wnd_Ndeep_6,sum_night,0.560894352
Midwest,wnd_Ndeep_6,sprfl_day,0.401671584
Midwest,wnd_Ndeep_6,sprfl_mrnevn,0.450962454
Midwest,wnd_Ndeep_6,sprfl_night,0.495551378
Midwest,wnd_Ndeep_6,wntr_day,0.401671584
Midwest,wnd_Ndeep_6,wntr_mrnevn,0.450962454
Midwest,wnd_Ndeep_6,wntr_night,0.495551378
Midwest,wnd_Ndeep_6,peak,0.474760432
Midwest,wnd_Ndeep_7,sum_day,0.405076939
Midwest,wnd_Ndeep_7,sum_mrnevn,0.487220869
