"state","plant_type_full","Value"
"NY","bio_N",100.5
"NY","lfg_N_hi",373.76
"NY","lfg_N_lo",373.76
"NY","lfg_N_vl",373.76
"NY","fc_N",5.778270638
"NY","slrPV_N",16.7
"NY","slrCSP_N",64
"NY","wnd_Nonsh_3",28.07
"NY","wnd_Nonsh_4",28.07
"NY","wnd_Nonsh_5",28.07
"NY","wnd_Nonsh_6",28.07
"NY","wnd_Nonsh_7",28.07
"NY","wnd_Nshal_3",53.33
"NY","wnd_Nshal_4",53.33
"NY","wnd_Nshal_5",53.33
"NY","wnd_Nshal_6",53.33
"NY","wnd_Nshal_7",53.33
"NY","wnd_Ndeep_3",53.33
"NY","wnd_Ndeep_4",53.33
"NY","wnd_Ndeep_5",53.33
"NY","wnd_Ndeep_6",53.33
"NY","wnd_Ndeep_7",53.33
"NJ","col_N",48.9
"PA","col_N",48.9
"NJ","col_Nccs",63.21
"PA","col_Nccs",63.21
"NJ","ngcc_N",14.62
"PA","ngcc_N",14.62
"NJ","ngcc_Nccs",30.25
"PA","ngcc_Nccs",30.25
"NJ","ngtb_N",6.7
"PA","ngtb_N",6.7
"NJ","nuc_N",88.75
"PA","nuc_N",88.75
"NJ","bio_N",100.5
"PA","bio_N",100.5
"NJ","lfg_N_hi",373.76
"PA","lfg_N_hi",373.76
"NJ","lfg_N_lo",373.76
"PA","lfg_N_lo",373.76
"NJ","lfg_N_vl",373.76
"PA","lfg_N_vl",373.76
"NJ","fc_N",5.778270638
"PA","fc_N",5.778270638
"NJ","slrPV_N",16.7
"PA","slrPV_N",16.7
"NJ","slrCSP_N",64
"PA","slrCSP_N",64
"NJ","wnd_Nonsh_3",28.07
"PA","wnd_Nonsh_3",28.07
"NJ","wnd_Nonsh_4",28.07
"PA","wnd_Nonsh_4",28.07
"NJ","wnd_Nonsh_5",28.07
"PA","wnd_Nonsh_5",28.07
"NJ","wnd_Nonsh_6",28.07
"PA","wnd_Nonsh_6",28.07
"NJ","wnd_Nonsh_7",28.07
"PA","wnd_Nonsh_7",28.07
"NJ","wnd_Nshal_3",53.33
"PA","wnd_Nshal_3",53.33
"NJ","wnd_Nshal_4",53.33
"PA","wnd_Nshal_4",53.33
"NJ","wnd_Nshal_5",53.33
"PA","wnd_Nshal_5",53.33
"NJ","wnd_Nshal_6",53.33
"PA","wnd_Nshal_6",53.33
"NJ","wnd_Nshal_7",53.33
"PA","wnd_Nshal_7",53.33
"NJ","wnd_Ndeep_3",53.33
"PA","wnd_Ndeep_3",53.33
"NJ","wnd_Ndeep_4",53.33
"PA","wnd_Ndeep_4",53.33
"NJ","wnd_Ndeep_5",53.33
"PA","wnd_Ndeep_5",53.33
"NJ","wnd_Ndeep_6",53.33
"PA","wnd_Ndeep_6",53.33
"NJ","wnd_Ndeep_7",53.33
"PA","wnd_Ndeep_7",53.33
"IL","col_N",48.9
"IN","col_N",48.9
"MI","col_N",48.9
"OH","col_N",48.9
"WI","col_N",48.9
"IL","col_Nccs",63.21
"IN","col_Nccs",63.21
"MI","col_Nccs",63.21
"OH","col_Nccs",63.21
"WI","col_Nccs",63.21
"IL","ngcc_N",14.62
"IN","ngcc_N",14.62
"MI","ngcc_N",14.62
"OH","ngcc_N",14.62
"WI","ngcc_N",14.62
"IL","ngcc_Nccs",30.25
"IN","ngcc_Nccs",30.25
"MI","ngcc_Nccs",30.25
"OH","ngcc_Nccs",30.25
"WI","ngcc_Nccs",30.25
"IL","ngtb_N",6.7
"IN","ngtb_N",6.7
"MI","ngtb_N",6.7
"OH","ngtb_N",6.7
"WI","ngtb_N",6.7
"IL","nuc_N",88.75
"IN","nuc_N",88.75
"MI","nuc_N",88.75
"OH","nuc_N",88.75
"WI","nuc_N",88.75
"IL","bio_N",100.5
"IN","bio_N",100.5
"MI","bio_N",100.5
"OH","bio_N",100.5
"WI","bio_N",100.5
"IL","lfg_N_hi",373.76
"IN","lfg_N_hi",373.76
"MI","lfg_N_hi",373.76
"OH","lfg_N_hi",373.76
"WI","lfg_N_hi",373.76
"IL","lfg_N_lo",373.76
"IN","lfg_N_lo",373.76
"MI","lfg_N_lo",373.76
"OH","lfg_N_lo",373.76
"WI","lfg_N_lo",373.76
"IL","lfg_N_vl",373.76
"IN","lfg_N_vl",373.76
"MI","lfg_N_vl",373.76
"OH","lfg_N_vl",373.76
"WI","lfg_N_vl",373.76
"IL","fc_N",5.778270638
"IN","fc_N",5.778270638
"MI","fc_N",5.778270638
"OH","fc_N",5.778270638
"WI","fc_N",5.778270638
"IL","slrPV_N",16.7
"IN","slrPV_N",16.7
"MI","slrPV_N",16.7
"OH","slrPV_N",16.7
"WI","slrPV_N",16.7
"IL","slrCSP_N",64
"IN","slrCSP_N",64
"MI","slrCSP_N",64
"OH","slrCSP_N",64
"WI","slrCSP_N",64
"IL","wnd_Nonsh_3",28.07
"IN","wnd_Nonsh_3",28.07
"MI","wnd_Nonsh_3",28.07
"OH","wnd_Nonsh_3",28.07
"WI","wnd_Nonsh_3",28.07
"IL","wnd_Nonsh_4",28.07
"IN","wnd_Nonsh_4",28.07
"MI","wnd_Nonsh_4",28.07
"OH","wnd_Nonsh_4",28.07
"WI","wnd_Nonsh_4",28.07
"IL","wnd_Nonsh_5",28.07
"IN","wnd_Nonsh_5",28.07
"MI","wnd_Nonsh_5",28.07
"OH","wnd_Nonsh_5",28.07
"WI","wnd_Nonsh_5",28.07
"IL","wnd_Nonsh_6",28.07
"IN","wnd_Nonsh_6",28.07
"MI","wnd_Nonsh_6",28.07
"OH","wnd_Nonsh_6",28.07
"WI","wnd_Nonsh_6",28.07
"IL","wnd_Nonsh_7",28.07
"IN","wnd_Nonsh_7",28.07
"MI","wnd_Nonsh_7",28.07
"OH","wnd_Nonsh_7",28.07
"WI","wnd_Nonsh_7",28.07
"IL","wnd_Nshal_3",53.33
"IN","wnd_Nshal_3",53.33
"MI","wnd_Nshal_3",53.33
"OH","wnd_Nshal_3",53.33
"WI","wnd_Nshal_3",53.33
"IL","wnd_Nshal_4",53.33
"IN","wnd_Nshal_4",53.33
"MI","wnd_Nshal_4",53.33
"OH","wnd_Nshal_4",53.33
"WI","wnd_Nshal_4",53.33
"IL","wnd_Nshal_5",53.33
"IN","wnd_Nshal_5",53.33
"MI","wnd_Nshal_5",53.33
"OH","wnd_Nshal_5",53.33
"WI","wnd_Nshal_5",53.33
"IL","wnd_Nshal_6",53.33
"IN","wnd_Nshal_6",53.33
"MI","wnd_Nshal_6",53.33
"OH","wnd_Nshal_6",53.33
"WI","wnd_Nshal_6",53.33
"IL","wnd_Nshal_7",53.33
"IN","wnd_Nshal_7",53.33
"MI","wnd_Nshal_7",53.33
"OH","wnd_Nshal_7",53.33
"WI","wnd_Nshal_7",53.33
"IL","wnd_Ndeep_3",53.33
"IN","wnd_Ndeep_3",53.33
"MI","wnd_Ndeep_3",53.33
"OH","wnd_Ndeep_3",53.33
"WI","wnd_Ndeep_3",53.33
"IL","wnd_Ndeep_4",53.33
"IN","wnd_Ndeep_4",53.33
"MI","wnd_Ndeep_4",53.33
"OH","wnd_Ndeep_4",53.33
"WI","wnd_Ndeep_4",53.33
"IL","wnd_Ndeep_5",53.33
"IN","wnd_Ndeep_5",53.33
"MI","wnd_Ndeep_5",53.33
"OH","wnd_Ndeep_5",53.33
"WI","wnd_Ndeep_5",53.33
"IL","wnd_Ndeep_6",53.33
"IN","wnd_Ndeep_6",53.33
"MI","wnd_Ndeep_6",53.33
"OH","wnd_Ndeep_6",53.33
"WI","wnd_Ndeep_6",53.33
"IL","wnd_Ndeep_7",53.33
"IN","wnd_Ndeep_7",53.33
"MI","wnd_Ndeep_7",53.33
"OH","wnd_Ndeep_7",53.33
"WI","wnd_Ndeep_7",53.33
"IA","col_N",48.9
"KS","col_N",48.9
"MN","col_N",48.9
"MO","col_N",48.9
"ND","col_N",48.9
"NE","col_N",48.9
"SD","col_N",48.9
"IA","col_Nccs",63.21
"KS","col_Nccs",63.21
"MN","col_Nccs",63.21
"MO","col_Nccs",63.21
"ND","col_Nccs",63.21
"NE","col_Nccs",63.21
"SD","col_Nccs",63.21
"IA","ngcc_N",14.62
"KS","ngcc_N",14.62
"MN","ngcc_N",14.62
"MO","ngcc_N",14.62
"ND","ngcc_N",14.62
"NE","ngcc_N",14.62
"SD","ngcc_N",14.62
"IA","ngcc_Nccs",30.25
"KS","ngcc_Nccs",30.25
"MN","ngcc_Nccs",30.25
"MO","ngcc_Nccs",30.25
"ND","ngcc_Nccs",30.25
"NE","ngcc_Nccs",30.25
"SD","ngcc_Nccs",30.25
"IA","ngtb_N",6.7
"KS","ngtb_N",6.7
"MN","ngtb_N",6.7
"MO","ngtb_N",6.7
"ND","ngtb_N",6.7
"NE","ngtb_N",6.7
"SD","ngtb_N",6.7
"IA","nuc_N",88.75
"KS","nuc_N",88.75
"MN","nuc_N",88.75
"MO","nuc_N",88.75
"ND","nuc_N",88.75
"NE","nuc_N",88.75
"SD","nuc_N",88.75
"IA","bio_N",100.5
"KS","bio_N",100.5
"MN","bio_N",100.5
"MO","bio_N",100.5
"ND","bio_N",100.5
"NE","bio_N",100.5
"SD","bio_N",100.5
"IA","lfg_N_hi",373.76
"KS","lfg_N_hi",373.76
"MN","lfg_N_hi",373.76
"MO","lfg_N_hi",373.76
"ND","lfg_N_hi",373.76
"NE","lfg_N_hi",373.76
"SD","lfg_N_hi",373.76
"IA","lfg_N_lo",373.76
"KS","lfg_N_lo",373.76
"MN","lfg_N_lo",373.76
"MO","lfg_N_lo",373.76
"ND","lfg_N_lo",373.76
"NE","lfg_N_lo",373.76
"SD","lfg_N_lo",373.76
"IA","lfg_N_vl",373.76
"KS","lfg_N_vl",373.76
"MN","lfg_N_vl",373.76
"MO","lfg_N_vl",373.76
"ND","lfg_N_vl",373.76
"NE","lfg_N_vl",373.76
"SD","lfg_N_vl",373.76
"IA","fc_N",5.778270638
"KS","fc_N",5.778270638
"MN","fc_N",5.778270638
"MO","fc_N",5.778270638
"ND","fc_N",5.778270638
"NE","fc_N",5.778270638
"SD","fc_N",5.778270638
"IA","geo_N_1",185.1
"KS","geo_N_1",185.1
"MN","geo_N_1",185.1
"MO","geo_N_1",185.1
"ND","geo_N_1",185.1
"NE","geo_N_1",185.1
"SD","geo_N_1",185.1
"IA","slrPV_N",16.7
"KS","slrPV_N",16.7
"MN","slrPV_N",16.7
"MO","slrPV_N",16.7
"ND","slrPV_N",16.7
"NE","slrPV_N",16.7
"SD","slrPV_N",16.7
"IA","slrCSP_N",64
"KS","slrCSP_N",64
"MN","slrCSP_N",64
"MO","slrCSP_N",64
"ND","slrCSP_N",64
"NE","slrCSP_N",64
"SD","slrCSP_N",64
"IA","wnd_Nonsh_3",28.07
"KS","wnd_Nonsh_3",28.07
"MN","wnd_Nonsh_3",28.07
"MO","wnd_Nonsh_3",28.07
"ND","wnd_Nonsh_3",28.07
"NE","wnd_Nonsh_3",28.07
"SD","wnd_Nonsh_3",28.07
"IA","wnd_Nonsh_4",28.07
"KS","wnd_Nonsh_4",28.07
"MN","wnd_Nonsh_4",28.07
"MO","wnd_Nonsh_4",28.07
"ND","wnd_Nonsh_4",28.07
"NE","wnd_Nonsh_4",28.07
"SD","wnd_Nonsh_4",28.07
"IA","wnd_Nonsh_5",28.07
"KS","wnd_Nonsh_5",28.07
"MN","wnd_Nonsh_5",28.07
"MO","wnd_Nonsh_5",28.07
"ND","wnd_Nonsh_5",28.07
"NE","wnd_Nonsh_5",28.07
"SD","wnd_Nonsh_5",28.07
"IA","wnd_Nonsh_6",28.07
"KS","wnd_Nonsh_6",28.07
"MN","wnd_Nonsh_6",28.07
"MO","wnd_Nonsh_6",28.07
"ND","wnd_Nonsh_6",28.07
"NE","wnd_Nonsh_6",28.07
"SD","wnd_Nonsh_6",28.07
"IA","wnd_Nonsh_7",28.07
"KS","wnd_Nonsh_7",28.07
"MN","wnd_Nonsh_7",28.07
"MO","wnd_Nonsh_7",28.07
"ND","wnd_Nonsh_7",28.07
"NE","wnd_Nonsh_7",28.07
"SD","wnd_Nonsh_7",28.07
"IA","wnd_Nshal_3",53.33
"KS","wnd_Nshal_3",53.33
"MN","wnd_Nshal_3",53.33
"MO","wnd_Nshal_3",53.33
"ND","wnd_Nshal_3",53.33
"NE","wnd_Nshal_3",53.33
"SD","wnd_Nshal_3",53.33
"IA","wnd_Nshal_4",53.33
"KS","wnd_Nshal_4",53.33
"MN","wnd_Nshal_4",53.33
"MO","wnd_Nshal_4",53.33
"ND","wnd_Nshal_4",53.33
"NE","wnd_Nshal_4",53.33
"SD","wnd_Nshal_4",53.33
"IA","wnd_Nshal_5",53.33
"KS","wnd_Nshal_5",53.33
"MN","wnd_Nshal_5",53.33
"MO","wnd_Nshal_5",53.33
"ND","wnd_Nshal_5",53.33
"NE","wnd_Nshal_5",53.33
"SD","wnd_Nshal_5",53.33
"IA","wnd_Nshal_6",53.33
"KS","wnd_Nshal_6",53.33
"MN","wnd_Nshal_6",53.33
"MO","wnd_Nshal_6",53.33
"ND","wnd_Nshal_6",53.33
"NE","wnd_Nshal_6",53.33
"SD","wnd_Nshal_6",53.33
"IA","wnd_Nshal_7",53.33
"KS","wnd_Nshal_7",53.33
"MN","wnd_Nshal_7",53.33
"MO","wnd_Nshal_7",53.33
"ND","wnd_Nshal_7",53.33
"NE","wnd_Nshal_7",53.33
"SD","wnd_Nshal_7",53.33
"IA","wnd_Ndeep_3",53.33
"KS","wnd_Ndeep_3",53.33
"MN","wnd_Ndeep_3",53.33
"MO","wnd_Ndeep_3",53.33
"ND","wnd_Ndeep_3",53.33
"NE","wnd_Ndeep_3",53.33
"SD","wnd_Ndeep_3",53.33
"IA","wnd_Ndeep_4",53.33
"KS","wnd_Ndeep_4",53.33
"MN","wnd_Ndeep_4",53.33
"MO","wnd_Ndeep_4",53.33
"ND","wnd_Ndeep_4",53.33
"NE","wnd_Ndeep_4",53.33
"SD","wnd_Ndeep_4",53.33
"IA","wnd_Ndeep_5",53.33
"KS","wnd_Ndeep_5",53.33
"MN","wnd_Ndeep_5",53.33
"MO","wnd_Ndeep_5",53.33
"ND","wnd_Ndeep_5",53.33
"NE","wnd_Ndeep_5",53.33
"SD","wnd_Ndeep_5",53.33
"IA","wnd_Ndeep_6",53.33
"KS","wnd_Ndeep_6",53.33
"MN","wnd_Ndeep_6",53.33
"MO","wnd_Ndeep_6",53.33
"ND","wnd_Ndeep_6",53.33
"NE","wnd_Ndeep_6",53.33
"SD","wnd_Ndeep_6",53.33
"IA","wnd_Ndeep_7",53.33
"KS","wnd_Ndeep_7",53.33
"MN","wnd_Ndeep_7",53.33
"MO","wnd_Ndeep_7",53.33
"ND","wnd_Ndeep_7",53.33
"NE","wnd_Ndeep_7",53.33
"SD","wnd_Ndeep_7",53.33
"FL","col_N",48.9
"FL","col_Nccs",63.21
"FL","ngcc_N",14.62
"FL","ngcc_Nccs",30.25
"FL","ngtb_N",6.7
"FL","nuc_N",88.75
"FL","bio_N",100.5
"FL","lfg_N_hi",373.76
"FL","lfg_N_lo",373.76
"FL","lfg_N_vl",373.76
"FL","fc_N",5.778270638
"FL","slrPV_N",16.7
"FL","slrCSP_N",64
"FL","wnd_Nonsh_3",28.07
"FL","wnd_Nonsh_4",28.07
"FL","wnd_Nonsh_5",28.07
"FL","wnd_Nonsh_6",28.07
"FL","wnd_Nonsh_7",28.07
"FL","wnd_Nshal_3",53.33
"FL","wnd_Nshal_4",53.33
"FL","wnd_Nshal_5",53.33
"FL","wnd_Nshal_6",53.33
"FL","wnd_Nshal_7",53.33
"FL","wnd_Ndeep_3",53.33
"FL","wnd_Ndeep_4",53.33
"FL","wnd_Ndeep_5",53.33
"FL","wnd_Ndeep_6",53.33
"FL","wnd_Ndeep_7",53.33
"DC","col_N",48.9
"DE","col_N",48.9
"GA","col_N",48.9
"MD","col_N",48.9
"NC","col_N",48.9
"SC","col_N",48.9
"VA","col_N",48.9
"WV","col_N",48.9
"DC","col_Nccs",63.21
"DE","col_Nccs",63.21
"GA","col_Nccs",63.21
"MD","col_Nccs",63.21
"NC","col_Nccs",63.21
"SC","col_Nccs",63.21
"VA","col_Nccs",63.21
"WV","col_Nccs",63.21
"DC","ngcc_N",14.62
"DE","ngcc_N",14.62
"GA","ngcc_N",14.62
"MD","ngcc_N",14.62
"NC","ngcc_N",14.62
"SC","ngcc_N",14.62
"VA","ngcc_N",14.62
"WV","ngcc_N",14.62
"DC","ngcc_Nccs",30.25
"DE","ngcc_Nccs",30.25
"GA","ngcc_Nccs",30.25
"MD","ngcc_Nccs",30.25
"NC","ngcc_Nccs",30.25
"SC","ngcc_Nccs",30.25
"VA","ngcc_Nccs",30.25
"WV","ngcc_Nccs",30.25
"DC","ngtb_N",6.7
"DE","ngtb_N",6.7
"GA","ngtb_N",6.7
"MD","ngtb_N",6.7
"NC","ngtb_N",6.7
"SC","ngtb_N",6.7
"VA","ngtb_N",6.7
"WV","ngtb_N",6.7
"DC","nuc_N",88.75
"DE","nuc_N",88.75
"GA","nuc_N",88.75
"MD","nuc_N",88.75
"NC","nuc_N",88.75
"SC","nuc_N",88.75
"VA","nuc_N",88.75
"WV","nuc_N",88.75
"DC","bio_N",100.5
"DE","bio_N",100.5
"GA","bio_N",100.5
"MD","bio_N",100.5
"NC","bio_N",100.5
"SC","bio_N",100.5
"VA","bio_N",100.5
"WV","bio_N",100.5
"DC","lfg_N_hi",373.76
"DE","lfg_N_hi",373.76
"GA","lfg_N_hi",373.76
"MD","lfg_N_hi",373.76
"NC","lfg_N_hi",373.76
"SC","lfg_N_hi",373.76
"VA","lfg_N_hi",373.76
"WV","lfg_N_hi",373.76
"DC","lfg_N_lo",373.76
"DE","lfg_N_lo",373.76
"GA","lfg_N_lo",373.76
"MD","lfg_N_lo",373.76
"NC","lfg_N_lo",373.76
"SC","lfg_N_lo",373.76
"VA","lfg_N_lo",373.76
"WV","lfg_N_lo",373.76
"DC","lfg_N_vl",373.76
"DE","lfg_N_vl",373.76
"GA","lfg_N_vl",373.76
"MD","lfg_N_vl",373.76
"NC","lfg_N_vl",373.76
"SC","lfg_N_vl",373.76
"VA","lfg_N_vl",373.76
"WV","lfg_N_vl",373.76
"DC","fc_N",5.778270638
"DE","fc_N",5.778270638
"GA","fc_N",5.778270638
"MD","fc_N",5.778270638
"NC","fc_N",5.778270638
"SC","fc_N",5.778270638
"VA","fc_N",5.778270638
"WV","fc_N",5.778270638
"DC","slrPV_N",16.7
"DE","slrPV_N",16.7
"GA","slrPV_N",16.7
"MD","slrPV_N",16.7
"NC","slrPV_N",16.7
"SC","slrPV_N",16.7
"VA","slrPV_N",16.7
"WV","slrPV_N",16.7
"DC","slrCSP_N",64
"DE","slrCSP_N",64
"GA","slrCSP_N",64
"MD","slrCSP_N",64
"NC","slrCSP_N",64
"SC","slrCSP_N",64
"VA","slrCSP_N",64
"WV","slrCSP_N",64
"DC","wnd_Nonsh_3",28.07
"DE","wnd_Nonsh_3",28.07
"GA","wnd_Nonsh_3",28.07
"MD","wnd_Nonsh_3",28.07
"NC","wnd_Nonsh_3",28.07
"SC","wnd_Nonsh_3",28.07
"VA","wnd_Nonsh_3",28.07
"WV","wnd_Nonsh_3",28.07
"DC","wnd_Nonsh_4",28.07
"DE","wnd_Nonsh_4",28.07
"GA","wnd_Nonsh_4",28.07
"MD","wnd_Nonsh_4",28.07
"NC","wnd_Nonsh_4",28.07
"SC","wnd_Nonsh_4",28.07
"VA","wnd_Nonsh_4",28.07
"WV","wnd_Nonsh_4",28.07
"DC","wnd_Nonsh_5",28.07
"DE","wnd_Nonsh_5",28.07
"GA","wnd_Nonsh_5",28.07
"MD","wnd_Nonsh_5",28.07
"NC","wnd_Nonsh_5",28.07
"SC","wnd_Nonsh_5",28.07
"VA","wnd_Nonsh_5",28.07
"WV","wnd_Nonsh_5",28.07
"DC","wnd_Nonsh_6",28.07
"DE","wnd_Nonsh_6",28.07
"GA","wnd_Nonsh_6",28.07
"MD","wnd_Nonsh_6",28.07
"NC","wnd_Nonsh_6",28.07
"SC","wnd_Nonsh_6",28.07
"VA","wnd_Nonsh_6",28.07
"WV","wnd_Nonsh_6",28.07
"DC","wnd_Nonsh_7",28.07
"DE","wnd_Nonsh_7",28.07
"GA","wnd_Nonsh_7",28.07
"MD","wnd_Nonsh_7",28.07
"NC","wnd_Nonsh_7",28.07
"SC","wnd_Nonsh_7",28.07
"VA","wnd_Nonsh_7",28.07
"WV","wnd_Nonsh_7",28.07
"DC","wnd_Nshal_3",53.33
"DE","wnd_Nshal_3",53.33
"GA","wnd_Nshal_3",53.33
"MD","wnd_Nshal_3",53.33
"NC","wnd_Nshal_3",53.33
"SC","wnd_Nshal_3",53.33
"VA","wnd_Nshal_3",53.33
"WV","wnd_Nshal_3",53.33
"DC","wnd_Nshal_4",53.33
"DE","wnd_Nshal_4",53.33
"GA","wnd_Nshal_4",53.33
"MD","wnd_Nshal_4",53.33
"NC","wnd_Nshal_4",53.33
"SC","wnd_Nshal_4",53.33
"VA","wnd_Nshal_4",53.33
"WV","wnd_Nshal_4",53.33
"DC","wnd_Nshal_5",53.33
"DE","wnd_Nshal_5",53.33
"GA","wnd_Nshal_5",53.33
"MD","wnd_Nshal_5",53.33
"NC","wnd_Nshal_5",53.33
"SC","wnd_Nshal_5",53.33
"VA","wnd_Nshal_5",53.33
"WV","wnd_Nshal_5",53.33
"DC","wnd_Nshal_6",53.33
"DE","wnd_Nshal_6",53.33
"GA","wnd_Nshal_6",53.33
"MD","wnd_Nshal_6",53.33
"NC","wnd_Nshal_6",53.33
"SC","wnd_Nshal_6",53.33
"VA","wnd_Nshal_6",53.33
"WV","wnd_Nshal_6",53.33
"DC","wnd_Nshal_7",53.33
"DE","wnd_Nshal_7",53.33
"GA","wnd_Nshal_7",53.33
"MD","wnd_Nshal_7",53.33
"NC","wnd_Nshal_7",53.33
"SC","wnd_Nshal_7",53.33
"VA","wnd_Nshal_7",53.33
"WV","wnd_Nshal_7",53.33
"DC","wnd_Ndeep_3",53.33
"DE","wnd_Ndeep_3",53.33
"GA","wnd_Ndeep_3",53.33
"MD","wnd_Ndeep_3",53.33
"NC","wnd_Ndeep_3",53.33
"SC","wnd_Ndeep_3",53.33
"VA","wnd_Ndeep_3",53.33
"WV","wnd_Ndeep_3",53.33
"DC","wnd_Ndeep_4",53.33
"DE","wnd_Ndeep_4",53.33
"GA","wnd_Ndeep_4",53.33
"MD","wnd_Ndeep_4",53.33
"NC","wnd_Ndeep_4",53.33
"SC","wnd_Ndeep_4",53.33
"VA","wnd_Ndeep_4",53.33
"WV","wnd_Ndeep_4",53.33
"DC","wnd_Ndeep_5",53.33
"DE","wnd_Ndeep_5",53.33
"GA","wnd_Ndeep_5",53.33
"MD","wnd_Ndeep_5",53.33
"NC","wnd_Ndeep_5",53.33
"SC","wnd_Ndeep_5",53.33
"VA","wnd_Ndeep_5",53.33
"WV","wnd_Ndeep_5",53.33
"DC","wnd_Ndeep_6",53.33
"DE","wnd_Ndeep_6",53.33
"GA","wnd_Ndeep_6",53.33
"MD","wnd_Ndeep_6",53.33
"NC","wnd_Ndeep_6",53.33
"SC","wnd_Ndeep_6",53.33
"VA","wnd_Ndeep_6",53.33
"WV","wnd_Ndeep_6",53.33
"DC","wnd_Ndeep_7",53.33
"DE","wnd_Ndeep_7",53.33
"GA","wnd_Ndeep_7",53.33
"MD","wnd_Ndeep_7",53.33
"NC","wnd_Ndeep_7",53.33
"SC","wnd_Ndeep_7",53.33
"VA","wnd_Ndeep_7",53.33
"WV","wnd_Ndeep_7",53.33
"AL","col_N",48.9
"KY","col_N",48.9
"MS","col_N",48.9
"TN","col_N",48.9
"AL","col_Nccs",63.21
"KY","col_Nccs",63.21
"MS","col_Nccs",63.21
"TN","col_Nccs",63.21
"AL","ngcc_N",14.62
"KY","ngcc_N",14.62
"MS","ngcc_N",14.62
"TN","ngcc_N",14.62
"AL","ngcc_Nccs",30.25
"KY","ngcc_Nccs",30.25
"MS","ngcc_Nccs",30.25
"TN","ngcc_Nccs",30.25
"AL","ngtb_N",6.7
"KY","ngtb_N",6.7
"MS","ngtb_N",6.7
"TN","ngtb_N",6.7
"AL","nuc_N",88.75
"KY","nuc_N",88.75
"MS","nuc_N",88.75
"TN","nuc_N",88.75
"AL","bio_N",100.5
"KY","bio_N",100.5
"MS","bio_N",100.5
"TN","bio_N",100.5
"AL","lfg_N_hi",373.76
"KY","lfg_N_hi",373.76
"MS","lfg_N_hi",373.76
"TN","lfg_N_hi",373.76
"AL","lfg_N_lo",373.76
"KY","lfg_N_lo",373.76
"MS","lfg_N_lo",373.76
"TN","lfg_N_lo",373.76
"AL","lfg_N_vl",373.76
"KY","lfg_N_vl",373.76
"MS","lfg_N_vl",373.76
"TN","lfg_N_vl",373.76
"AL","fc_N",5.778270638
"KY","fc_N",5.778270638
"MS","fc_N",5.778270638
"TN","fc_N",5.778270638
"AL","slrPV_N",16.7
"KY","slrPV_N",16.7
"MS","slrPV_N",16.7
"TN","slrPV_N",16.7
"AL","slrCSP_N",64
"KY","slrCSP_N",64
"MS","slrCSP_N",64
"TN","slrCSP_N",64
"AL","wnd_Nonsh_3",28.07
"KY","wnd_Nonsh_3",28.07
"MS","wnd_Nonsh_3",28.07
"TN","wnd_Nonsh_3",28.07
"AL","wnd_Nonsh_4",28.07
"KY","wnd_Nonsh_4",28.07
"MS","wnd_Nonsh_4",28.07
"TN","wnd_Nonsh_4",28.07
"AL","wnd_Nonsh_5",28.07
"KY","wnd_Nonsh_5",28.07
"MS","wnd_Nonsh_5",28.07
"TN","wnd_Nonsh_5",28.07
"AL","wnd_Nonsh_6",28.07
"KY","wnd_Nonsh_6",28.07
"MS","wnd_Nonsh_6",28.07
"TN","wnd_Nonsh_6",28.07
"AL","wnd_Nonsh_7",28.07
"KY","wnd_Nonsh_7",28.07
"MS","wnd_Nonsh_7",28.07
"TN","wnd_Nonsh_7",28.07
"AL","wnd_Nshal_3",53.33
"KY","wnd_Nshal_3",53.33
"MS","wnd_Nshal_3",53.33
"TN","wnd_Nshal_3",53.33
"AL","wnd_Nshal_4",53.33
"KY","wnd_Nshal_4",53.33
"MS","wnd_Nshal_4",53.33
"TN","wnd_Nshal_4",53.33
"AL","wnd_Nshal_5",53.33
"KY","wnd_Nshal_5",53.33
"MS","wnd_Nshal_5",53.33
"TN","wnd_Nshal_5",53.33
"AL","wnd_Nshal_6",53.33
"KY","wnd_Nshal_6",53.33
"MS","wnd_Nshal_6",53.33
"TN","wnd_Nshal_6",53.33
"AL","wnd_Nshal_7",53.33
"KY","wnd_Nshal_7",53.33
"MS","wnd_Nshal_7",53.33
"TN","wnd_Nshal_7",53.33
"AL","wnd_Ndeep_3",53.33
"KY","wnd_Ndeep_3",53.33
"MS","wnd_Ndeep_3",53.33
"TN","wnd_Ndeep_3",53.33
"AL","wnd_Ndeep_4",53.33
"KY","wnd_Ndeep_4",53.33
"MS","wnd_Ndeep_4",53.33
"TN","wnd_Ndeep_4",53.33
"AL","wnd_Ndeep_5",53.33
"KY","wnd_Ndeep_5",53.33
"MS","wnd_Ndeep_5",53.33
"TN","wnd_Ndeep_5",53.33
"AL","wnd_Ndeep_6",53.33
"KY","wnd_Ndeep_6",53.33
"MS","wnd_Ndeep_6",53.33
"TN","wnd_Ndeep_6",53.33
"AL","wnd_Ndeep_7",53.33
"KY","wnd_Ndeep_7",53.33
"MS","wnd_Ndeep_7",53.33
"TN","wnd_Ndeep_7",53.33
"TX","col_N",48.9
"TX","col_Nccs",63.21
"TX","ngcc_N",14.62
"TX","ngcc_Nccs",30.25
"TX","ngtb_N",6.7
"TX","nuc_N",88.75
"TX","bio_N",100.5
"TX","lfg_N_hi",373.76
"TX","lfg_N_lo",373.76
"TX","lfg_N_vl",373.76
