"state","unit","status","plant_type","renewable","time","generation","vomcost","variable_cost","capacity","fomcost","fixed_cost","total_cost","wholesale_cost"
"VA","col_X1","existing","col","no",2020,0.467959725972237,3.83962268878325,1.79678878127979,0.1857,269.797663992049,50.1014262033236,51.8982149846034,30.4855553620095
"VA","col_X2","existing","col","no",2020,3.57331486,8.61106652078513,30.77005195917,3.0569,77.1881674910857,235.9565092035,266.72656116267,29.8397387329334
"VA","col_X3","existing","col","no",2020,0.6050368429442,5.27905402489939,3.194022180957,2.6624,121.61474544162,323.78709826377,326.981120444727,27.5527221534562
"VA","hyd_X","existing","hyd","yes",2020,1.5192826,0,0,0.8191,92.6869600519106,75.91988897852,75.91988897852,31.4987926061141
"VA","msw_X","existing","msw","no",2020,1.015118674,6.5966536808385,6.69638633733,0.213,27.0129734676995,5.75376334862,12.45014968595,27.22135707
"VA","ngcc_X1","existing","ngcc","no",2020,53.07285801,2.28385389578721,121.2106535267,7.0012,13.0630127699537,91.456765005,212.6674185317,27.22135707
"VA","ngtb_X1","existing","ngtb","no",2020,2.188575999,4.73598465455533,10.3650623465921,2.3751,11.1509448057766,26.4846090082,36.8496713547921,28.6094978406431
"VA","ngtb_X2","existing","ngtb","no",2020,2.132408041,4.75673313433082,10.1432959845382,2.5986,11.1133544021485,28.879162749423,39.0224587339612,27.6862304906867
"VA","ngtb_X3","existing","ngtb","no",2020,0.23061572,4.76711772972892,1.0993722875662,0.8424,14.369254652849,12.10466011956,13.2040324071262,27.243835004526
"VA","nuc_X","existing","nuc","yes",2020,29.497516,2.55696031455666,75.42397779,3.6544,131.239238507005,479.6006732,555.02465099,27.22135707
"VA","oth_X","existing","oth","no",2020,0.010193171,3.28879493829742,0.03352324919,0.101,10.687611,1.079448711,1.11297196019,27.22135707
"VA","slr_X","existing","slr","yes",2020,0.949111,0,0,0.6246,20.691529599968,12.92392938814,12.92392938814,28.8041467368216
"VA","stog_X2","existing","stog","no",2020,-1.104203,0,0,3.1093,0,0,0,29.2815253711031
"VT","bio_X","existing","bio","yes",2020,0.360429789,5.27655828406014,1.90182878897,0.0824,136.722297400485,11.2659173058,13.16774609477,37.63620393
"VT","col_X1","existing","col","no",2020,0.001076213,3.21158773839379,0.0034563524747,0.0014,85.9592487607143,0.120342948265,0.1237993007397,37.63620393
"VT","hyd_X","existing","hyd","yes",2020,1.337017,0,0,0.3247,92.6869600548198,30.0954559298,30.0954559298,37.63620393
"VT","ngtb_X1","existing","ngtb","no",2020,0.066527,4.79192363495423,0.3187923036626,0.0216,12.9992556615741,0.28078392229,0.5995762259526,37.63620393
"VT","ngtb_X3","existing","ngtb","no",2020,0.00095,4.79192363610526,0.0045523274543,0.1589,16.3588551378225,2.5994220814,2.6039744088543,37.63620393
"VT","oth_X","existing","oth","no",2020,-0.000967,0,0,0.0109,0,0,0,37.63620393
"VT","slr_X","existing","slr","yes",2020,0.147287,0,0,0.1194,20.691529599665,2.4705686342,2.4705686342,37.63620393
"VT","wnd_X","existing","wnd","yes",2020,0.377478,0,0,0.151,47.6538110152318,7.1957254633,7.1957254633,37.63620393
"WA","bio_X","existing","bio","yes",2020,1.43120909201,5.27369226775235,7.54775632207,0.3051,218.979332641429,66.8105943889,74.35835071097,22.75531441
"WA","col_X1","existing","col","no",2020,0.1204542709953,3.24150199362823,0.3904527595723,0.1349,199.873682278206,26.96295973933,27.3534124989023,22.75531441
"WA","col_X2","existing","col","no",2020,7.159631326,9.26274011299545,66.317804277599,1.5238,60.41853419412,92.065762405,158.383566682599,22.75531441
"WA","hyd_X","existing","hyd","yes",2020,66.018323,0,0,21.1006,92.6768570190682,1955.53728921655,1955.53728921655,22.75531441
"WA","msw_X","existing","msw","no",2020,0.121031,2.22797920003966,0.26965455056,0.026,2.84563679961538,0.07398655679,0.34364110735,22.75531441
"WA","ngcc_X1","existing","ngcc","no",2020,14.631067999,2.26023720689838,33.069684268,3.1528,12.7992999709591,40.35363294844,73.42331721644,22.75531441
"WA","ngtb_X1","existing","ngtb","no",2020,1.06844471,4.79192363603326,5.1199054596437,0.1835,19.4639973640872,3.57164351631,8.6915489759537,22.75531441
"WA","ngtb_X2","existing","ngtb","no",2020,0.217744003,4.78138632904714,1.0411181991762,0.4531,11.9744734619069,5.42563392559,6.4667521247662,22.75531441
"WA","ngtb_X3","existing","ngtb","no",2020,0.089624,4.7828262307864,0.428656018108,0.351,16.4987978439886,5.79107804324,6.219734061348,22.75531441
"WA","nuc_X","existing","nuc","yes",2020,8.866499,2.55696031432474,22.67128607,1.2,131.2392385,157.4870862,180.15837227,22.75531441
"WA","oth_X","existing","oth","no",2020,0.010052824,3.38761974943558,0.03405514512,0.0688,25.8800918895349,1.780550322,1.81460546712,22.75531441
"WA","slr_X","existing","slr","yes",2020,0.043728,0,0,0.0197,20.6915295989848,0.4076231331,0.4076231331,22.75531441
"WA","stog_X1","existing","stog","no",2020,0.008538,0,0,0.314,0,0,0,22.75531441
"WA","wnd_X","existing","wnd","yes",2020,6.677261,0,0,3.0834,47.6538110136538,146.9357608795,146.9357608795,22.75531441
"WI","bio_X","existing","bio","yes",2020,0.818178076999,5.89484796302345,4.823035370588,0.4402,189.075922720831,83.23122118171,88.054256552298,29.9414006533804
"WI","col_X1","existing","col","no",2020,12.8938539600071,7.62657814809686,98.3359848561423,2.9995,110.739230269521,332.162321193429,430.498306049572,32.3702900180964
"WI","col_X2","existing","col","no",2020,13.5055360175016,10.6060242497071,143.240042506915,3.5792,65.4471197742563,234.248331096018,377.488373602933,30.7341467216
"WI","col_X3","existing","col","no",2020,0.1551226340038,5.43197664286734,0.8426225246887,0.295,111.605199743356,32.92353392429,33.7661564489787,29.34733352
"WI","hyd_X","existing","hyd","yes",2020,2.64101428,0,0,0.5379,92.686960053839,49.85631581296,49.85631581296,29.5612665575372
"WI","msw_X","existing","msw","no",2020,0.0351162570001,2.09171665382421,0.07345325958708,0.1222,1.61978070049918,0.197937201601,0.27139046118808,29.34733352
"WI","ngcc_X1","existing","ngcc","no",2020,17.776525321,2.27540416907046,40.44877982699,3.0218,12.7496189910947,38.52679866729,78.97557849428,33.0296226411233
"WI","ngtb_X1","existing","ngtb","no",2020,1.083521219,4.78770156672414,5.18757623778515,1.1171,12.0324442287891,13.4414434479803,18.6290196857654,30.2925728382976
"WI","ngtb_X2","existing","ngtb","no",2020,0.749865998,4.78741236465035,3.58991775065607,1.2242,12.6837108614279,15.52739883656,19.1173165872161,31.8871167165206
"WI","ngtb_X3","existing","ngtb","no",2020,0.396872,4.74571712864368,1.88344224827908,2.3824,19.6423300349396,46.79588707524,48.6793293235191,33.1960345480175
"WI","nuc_X","existing","nuc","yes",2020,10.030305,2.5569603147661,25.64709183,1.286,131.239238491446,168.7736607,194.42075253,34.24542896
"WI","oth_X","existing","oth","no",2020,0.019728167,3.21419709007938,0.063410216964,0.0408,23.6209614551471,0.96373522737,1.027145444334,29.34733352
"WI","slr_X","existing","slr","yes",2020,0.037892,0,0,0.0404,20.6915296,0.83593779584,0.83593779584,29.6841971512847
"WI","wnd_X","existing","wnd","yes",2020,1.877809,0,0,0.7348,47.653811014834,35.0160203337,35.0160203337,31.2937211041695
"WV","col_X1","existing","col","no",2020,23.99899966902,7.45234504724685,178.8488263223,5.1556,59.3089410562495,305.7731765096,484.6220028319,34.24542896
"WV","col_X2","existing","col","no",2020,34.478128214,7.62136592183391,262.7704314188,7.9359,64.2973043945866,510.256977945,773.0274093638,34.24542896
"WV","col_X3","existing","col","no",2020,0.598016004,10.662592857632,6.376401173,0.0957,48.0863291954023,4.601861704,10.978262877,34.24542896
"WV","hyd_X","existing","hyd","yes",2020,1.706011,0,0,0.3706,92.686960050054,34.34978739455,34.34978739455,34.24542896
"WV","ngtb_X1","existing","ngtb","no",2020,0.910203998,4.78703313605968,4.357176699,0.344,11.0474590668605,3.800325919,8.157502618,34.24542896
"WV","ngtb_X2","existing","ngtb","no",2020,0.609383,4.79192363587432,2.920116801,0.8724,11.047459068088,9.637803291,12.557920092,34.24542896
"WV","ngtb_X3","existing","ngtb","no",2020,0.000217,4.7919236359447,0.001039847429,0.0185,21.5871606756757,0.3993624725,0.400402319929,34.24542896
"WV","oth_X","existing","oth","no",2020,-0.006418,0,0,0.0495,0,0,0,34.24542896
"WV","wnd_X","existing","wnd","yes",2020,1.631098,0,0,0.6863,47.653811018505,32.704810502,32.704810502,34.24542896
"WY","col_X1","existing","col","no",2020,0.520085899034229,3.29382000832145,1.71306934028479,0.0862,91.4477523572533,7.88279625319524,9.59586559348003,22.75531441
"WY","col_X2","existing","col","no",2020,31.8727733952016,11.2164450497801,357.499211371371,6.6008,112.685026806028,743.81132494123,1101.3105363126,22.75531441
"WY","col_X3","existing","col","no",2020,3.218804968,9.50972262417609,30.609942427,0.5823,63.4413287343294,36.941885722,67.551828149,22.75531441
"WY","hyd_X","existing","hyd","yes",2020,0.992427,0,0,0.3018,92.6869600523525,27.9729245438,27.9729245438,22.75531441
"WY","ngcc_X1","existing","ngcc","no",2020,0.309625,2.21329416616875,0.6852912062,0.1,12.667228419,1.2667228419,1.9520140481,22.75531441
"WY","ngtb_X1","existing","ngtb","no",2020,0.78777888,4.79192363570346,3.77497623478,0.237,17.7598392585654,4.20908190428,7.98405813906,22.75531441
"WY","ngtb_X2","existing","ngtb","no",2020,0.02519798,4.75719214551722,0.1198716325389,0.0497,11.6200384305835,0.57751591,0.6973875425389,22.75531441
"WY","ngtb_X3","existing","ngtb","no",2020,0.00052,4.79192363596154,0.0024918002907,0.0675,11.0474590666667,0.745703487,0.7481952872907,22.75531441
"WY","oth_X","existing","oth","no",2020,0.075487582,3.21158773770234,0.2424349927,0.0115,80.4602690869565,0.9252930945,1.1677280872,22.75531441
"WY","slr_X","existing","slr","yes",2020,0.180138,0,0,0.092,20.6915295978261,1.903620723,1.903620723,22.75531441
"WY","wnd_X","existing","wnd","yes",2020,4.162818,0,0,1.5893,47.6538110158749,75.73620184753,75.73620184753,22.75531441
"AL","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"AL","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"AR","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"AR","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"AZ","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"AZ","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"CA","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"CA","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"CO","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"CO","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"CT","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"CT","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"DC","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"DC","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"DE","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"DE","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"FL","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"FL","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"GA","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"GA","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"IA","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"IA","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"ID","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"ID","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"IL","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"IL","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"IN","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"IN","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"KS","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"KS","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"KY","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"KY","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"LA","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"LA","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MA","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MA","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MD","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MD","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"ME","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"ME","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MI","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MI","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MN","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MN","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MO","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MO","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MS","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MS","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MT","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MT","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NC","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NC","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"ND","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"ND","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NE","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NE","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NH","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NH","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NJ","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NJ","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NM","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NM","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NV","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NV","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NY","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NY","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"OH","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"OH","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"OK","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"OK","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"OR","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"OR","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"PA","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"PA","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"RI","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"RI","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"SC","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"SC","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"SD","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"SD","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"TN","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"TN","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"TX","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"TX","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"UT","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"UT","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"VA","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"VA","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"VT","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"VT","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"WA","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"WA","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"WI","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"WI","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"WV","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"WV","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"WY","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"WY","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
